"EDUCAÇÃO","Congresso Internacional de Educação","A","L"
"EDUCAÇÃO","Congresso Internacional de Educação a Distância","B","N"
"EDUCAÇÃO","Congresso Internacional de Ensino da Matemática","B","N"
"EDUCAÇÃO","Congresso Internacional de Medicina e Reabilitação da AACD","B","I"
"EDUCAÇÃO","Congresso Internacional de Qualidade de Educação a Distância (CIQEAD)","C","N"
"EDUCAÇÃO","Congresso Internacional Educação e Trabalho","B","I"
"EDUCAÇÃO","Congresso Internacional Linguagem e Interação","C","N"
"EDUCAÇÃO","Congresso Internacional UFF/CREAD","B","N"
"EDUCAÇÃO","Congresso Luso-Afro-Brasileiro de Ciências Sociais","B","I"
"EDUCAÇÃO","Congresso Luso-Brasileiro de História da Educação","A","I"
"EDUCAÇÃO","Congresso Nacional das APAEs","A","N"
"EDUCAÇÃO","Congresso Nacional de Educação (EDUCERE)","A","L"
"EDUCAÇÃO","Congresso Nacional de Psicologia Escolar e Educacional","A","N"
"EDUCAÇÃO","Congresso Norte-Nordeste de Psicologia (CONPSI)","B","N"
"EDUCAÇÃO","EACD  Annual Meeting","B","I"
"EDUCAÇÃO","Encontro ANPAE da Região Centro-Oeste","B","N"
"EDUCAÇÃO","Encontro Anual da ABEM","B","N"
"EDUCAÇÃO","Encontro Anual da ANPOCS","A","N"
"EDUCAÇÃO","Encontro Anual da COMPÓS","A","N"
"EDUCAÇÃO","Encontro Baiano de Educação Matemática (EBEM)","A","L"
"EDUCAÇÃO","Encontro Brasileiro de Estudantes de Pós-Graduação em Educação Matemática (EBRAPEM)","B","N"
"EDUCAÇÃO","Encontro Brasileiro de Psicoterapia e Medicina Comportamental ","A","N"
"EDUCAÇÃO","Encontro Cearense de Historiadores da Educação","A","L"
"EDUCAÇÃO","Encontro Centro-Oeste de Debates sobre o Ensino de Química (ECODEq)","C","N"
"EDUCAÇÃO","Encontro da ANPAD ","A","N"
"EDUCAÇÃO","Encontro da Regional Espírito Santo da ABRAPSO","B","N"
"EDUCAÇÃO","Encontro de Debates sobre Ensino de Química (EDEQ)","C","N"
"EDUCAÇÃO","Encontro de História Oral da Região Centro-Oeste da ABHO","A","L"
"EDUCAÇÃO","Encontro de História Oral da Região Sudeste da ABHO","A","L"
"EDUCAÇÃO","Encontro de História Oral da Região Sul da ABHO","A","L"
"EDUCAÇÃO","Encontro de História Oral do Nordeste da ABHO","A","L"
"EDUCAÇÃO","Encontro de Pesquisa Educacional do Norte e Nordeste (EPNN)","B","N"
"EDUCAÇÃO","Encontro de Pesquisa em Educação Ambiental (EPEA)","C","N"
"EDUCAÇÃO","Encontro de Pesquisa em Educação da Região Centro-Oeste da ANPEd","B","N"
"EDUCAÇÃO","Encontro de Pesquisa em Educação da Região Sudeste da ANPEd","B","N"
"EDUCAÇÃO","Encontro de Pesquisa em Ensino de Física (EPEF) ","A","N"
"EDUCAÇÃO","Encontro de Pesquisas em Educação da UNIUBE","A","L"
"EDUCAÇÃO","Encontro dos Pesquisadores em Educação do Centro-Oeste (EPECO)","B","N"
"EDUCAÇÃO","Encontro Nacional da ABRAPSO","A","N"
"EDUCAÇÃO","Encontro Nacional da ANPAP","B","N"
"EDUCAÇÃO","Encontro Nacional de Ciência da Informação (CINFORM)","B","N"
"EDUCAÇÃO","Encontro Nacional de Didática e Prática de Ensino (ENDIPE)","A","N"
"EDUCAÇÃO","Encontro Nacional de Ensino de Biologia (ENEBIO)","B","N"
"EDUCAÇÃO","Encontro Nacional de Ensino de Geografia (ENPEG)","B","N"
"EDUCAÇÃO","Encontro Nacional de Estudos Populacionais da ABEP","A","N"
"EDUCAÇÃO","Encontro Nacional de Inovação Científica","A","L"
"EDUCAÇÃO","Encontro Nacional de Pesquisa em Educação em Ciências (ENPEC) ","A","N"
"EDUCAÇÃO","Encontro Nacional de Pesquisadores em Ensino de Historia (ENPEH)","C","N"
"EDUCAÇÃO","Encontro Nacional de Prática de Ensino de Geografia","A","L"
"EDUCAÇÃO","Encontro Nacional de Professores do PROEPRE","B","N"
"EDUCAÇÃO","Encontro Nacional de Professores Universitários de Língua Inglesa (ENPULI)","B","N"
"EDUCAÇÃO","Encontro Nacional de Recreação e Lazer (ENAREL)","B","N"
"EDUCAÇÃO","Encontro Regional de Educação Matemática (EREM)","C","N"
"EDUCAÇÃO","Encontro Regional de Educadores de Uberaba e Triângulo Mineiro","A","L"
"EDUCAÇÃO","Encontro Regional de Ensino de Biologia (EREBIO)","C","N"
"EDUCAÇÃO","Encontro Regional Sul da ABEM","C","N"
"EDUCAÇÃO","Encuentro Iberoamericano sobre Investigación Básica en Educación en Ciencias","B","I"
"EDUCAÇÃO","Encuentro Internacional de Educación Superior","A","I"
"EDUCAÇÃO","Encuentro Internacional sobre Educación, Capacitación Profesional y Tecnologías de la Información e Innovación Educativa","B","I"
"EDUCAÇÃO","Encuentro por una Nueva Cultura del Agua en América Latina","C","N"
"EDUCAÇÃO","European Conference on Educational Research (ECER)","A","I"
"EDUCAÇÃO","European Congress of Psychology","A","I"
"EDUCAÇÃO","European Science Education Research Association Conference (ESERA)","B","I"
"EDUCAÇÃO","HES Annual Meeting","A","I"
"EDUCAÇÃO","ICMI Study Conference","A","I"
"EDUCAÇÃO","Inclusive and Supportive Education Congress","B","I"
"EDUCAÇÃO","International Conference on Artificial Intelligence in Education (AIED)","A","I"
"EDUCAÇÃO","International Conference on Discourse, Communication and Enterprise (DICOEN)","B","N"
"EDUCAÇÃO","International Conference on Human-Computer Interaction (HCI)","B","I"
"EDUCAÇÃO","International Conference on Interactive Mobile and Computer Aided Learning","B","I"
"EDUCAÇÃO","International Conference on Learning","B","I"
"EDUCAÇÃO","International Conference on New Directions in the Humanities","A","I"
"EDUCAÇÃO","International Conference on Physics Education","B","I"
"EDUCAÇÃO","International Conference on Teaching & Learning in Higher Education","A","I"
"EDUCAÇÃO","International Conference on Technology and Mathematics Teaching","B","I"
"EDUCAÇÃO","International Conference on the Teaching of Mathematical Modelling and Applications (ICTMA)","A","I"
"EDUCAÇÃO","International Congress for the Study of Child Language","B","I"
"EDUCAÇÃO","International Congress of Qualitative Inquiry","B","I"
"EDUCAÇÃO","International Congresses of  History of Science","B","I"
"EDUCAÇÃO","International Council on Education for Teaching. ICET World Assembly","A","I"
"EDUCAÇÃO","International History, Philosophy, Sociology & Science Teaching Conference  (IHPST)","A","I"
"EDUCAÇÃO","International Reading Conference","B","I"
"EDUCAÇÃO","International Seminar for Teacher Education (ISTE)","B","I"
"EDUCAÇÃO","International Standing Conference for the History of Education (ISCHE)","A","I"
"EDUCAÇÃO","International Symposium of Adapted Physical Activity (ISAPA)","B","I"
"EDUCAÇÃO","ISCAR Congress","B","I"
"EDUCAÇÃO","ISEC Congress","B","I"
"EDUCAÇÃO","ISHPES Congress","B","I"
"EDUCAÇÃO","Jornada do HISTEDBR","A","L"
"EDUCAÇÃO","Jornada Internacional sobre Representação Social / Conferência Brasileira sobre Representação Social ","A","N"
"EDUCAÇÃO","Jornadas Internacionais de Educação Histórica","B","I"
"EDUCAÇÃO","Jornadas Pedagógicas da ASPEA","B","I"
"EDUCAÇÃO","Journées Internationales de Sociologie du Travail","B","I"
"EDUCAÇÃO","Journées Internationales sur la Communication, l’Éducation et la Culture Scientifiques et Industrielles","B","I"
"EDUCAÇÃO","Reunião Anual da ANPEd","A","I"
"EDUCAÇÃO","Reunião Anual da SBPH","A","N"
"EDUCAÇÃO","Reunião Anual da Sociedade Brasileira de Química","A","N"
"EDUCAÇÃO","Reunião Anual da Sociedade Brasileira de Zootecnia","A","N"
"EDUCAÇÃO","Reunião Anual de Psicologia da SBP","A","N"
"EDUCAÇÃO","Reunión Latinoamericana de Matemática Educativa (RELME)","B","I"
"EDUCAÇÃO","Science Centre World Congress (SCWC)","C","N"
"EDUCAÇÃO","Seminário Capixaba de Educação Inclusiva","A","L"
"EDUCAÇÃO","Seminário de Epistemologia e Teorias da Educação (EPISTED)","A","L"
"EDUCAÇÃO","Seminário de Gestão do Conhecimento em Educação e Tecnologia da Informação","A","L"
"EDUCAÇÃO","Seminário de Investigação em Educação Matemática (SIEM)","B","I"
"EDUCAÇÃO","Seminário de Pesquisa dos Centros de Memória da Unicamp","A","L"
"EDUCAÇÃO","Seminário de Pesquisa em Educação da Região Sul da ANPEd","B","N"
"EDUCAÇÃO","Seminário do GEL","C","N"
"EDUCAÇÃO","Seminário do ICHS da UFMT","A","L"
"EDUCAÇÃO","Seminário Internacional as Redes de Conhecimentos e a Tecnologia","B","N"
"EDUCAÇÃO","Seminário Internacional da Comunicação da PUCRS","A","L"
"EDUCAÇÃO","Seminário Internacional de História da Ciência e da Tecnologia ","C","N"
"EDUCAÇÃO","Seminário Internacional Inclusão Social e as Perspectivas Pós-Estruturalistas de Análise Social","A","L"
"EDUCAÇÃO","Seminário Internacional Latino-Americano de Pesquisa da Comunicação","C","N"
"EDUCAÇÃO","Seminário Nacional de História da Matemática","B","N"
"EDUCAÇÃO","Seminario Nacional de Pesquisa em Enfermagem","B","N"
"EDUCAÇÃO","Seminário Nacional sobre Linguagem e Ensino (SENALE)","C","N"
"EDUCAÇÃO","Seminário Nacional Universitas/Br","C","N"
"EDUCAÇÃO","Seminário o Uno e o Diverso na Educação Escolar","A","L"
"EDUCAÇÃO","Seminário Regional sobre a Formação do Educador","A","L"
"EDUCAÇÃO","Simpósio Anpae-Sudeste / Seminário ANPAE-São Paulo","B","N"
"EDUCAÇÃO","Simpósio Brasileiro de Informática na Educação (SBIE) / Workshop de Jogos Digitais na Educação","B","N"
"EDUCAÇÃO","Simpósio Brasileiro de Orientação Vocacional e Ocupacional","B","N"
"EDUCAÇÃO","Simpósio Brasileiro de Política e Administração da Educação","A","N"
"EDUCAÇÃO","Simpósio Catarinense de Administração da Educação","A","L"
"EDUCAÇÃO","Simpósio de Estudos e Pesquisas Educacionais","C","N"
"EDUCAÇÃO","Simpósio de Práticas Educativas na Educação Básica","A","L"
"EDUCAÇÃO","Simpósio Internacional de Educação Superior","C","N"
"EDUCAÇÃO","Simposio Internacional de Formación Docente (SIFOD)","B","I"
"EDUCAÇÃO","Simpósio Internacional de Informática Educativa (SIIE)","B","I"
"EDUCAÇÃO","Simpósio Internacional Processo Civilizador","C","N"
"EDUCAÇÃO","Simpósio Nacional de Educação Física","A","N"
"EDUCAÇÃO","Simpósio Nacional de Ensino de Física (SNEF)","A","N"
"EDUCAÇÃO","Simpósio Nacional de História da ANPUH","A","L"
"EDUCAÇÃO","Simpósio sobre Trabalho e Educação","C","N"
"EDUCAÇÃO","SRCD Biennial Meeting","B","I"
"EDUCAÇÃO","Taller Internacional de Software Educativo (TISE)","B","I"
"EDUCAÇÃO","World Conference on Educational Multimedia, Hypermedia & Telecommunications (ED-MEDIA)","B","I"
"EDUCAÇÃO","World Congress of Applied Linguistics of the AILA","B","I"
"EDUCAÇÃO","World Council for Gifted and Talented Children","B","I"
"ENGENHARIAS I                                     ","American Real Estate and Urban Economics Association Annual Conference (AREUEA)","A","N"
"ENGENHARIAS I                                     ","Americas Conference on Wind Engineering (ACWE)","B","I"
"ENGENHARIAS I                                     ","Annual Conference of the International Group of Lean Construction","B","I"
"ENGENHARIAS I                                     ","ASME International Mechanical Engineering Congress and Exposition (IMECE)","A","N"
"ENGENHARIAS I                                     ","Brazilian Meeting on Organic Synthesis (BMOS)","A","N"
"ENGENHARIAS I                                     ","Canadian Masonry Conference","B","I"
"ENGENHARIAS I                                     ","Conference on Deformation Mechanisms, Rheology and Tectonics","B","N"
"ENGENHARIAS I                                     ","Conferencia Latinoamericana sobre Confort y Comportamiento Térmico de Edificaciones (COTEDI)","A","N"
"ENGENHARIAS I                                     ","Congresso Brasileiro da Qualidade e Produtividade","B","N"
"ENGENHARIAS I                                     ","Congresso Brasileiro de Engenharia Mecânica (COBEM)","A","N"
"ENGENHARIAS I                                     ","Congresso Brasileiro de Engenharia Sanitária e Ambiental (CBESA)","A","N"
"ENGENHARIAS I                                     ","Congresso Brasileiro de Geologia de Engenharia e Ambiental (CBGE)","A","N"
"ENGENHARIAS I                                     ","Congresso Brasileiro de Geoquímica (CBGq) / Simpósio de Geoquímica dos Países do Mercosul","A","N"
"ENGENHARIAS I                                     ","Congresso Brasileiro de Meteorologia","A","N"
"ENGENHARIAS I                                     ","Congresso Brasileiro de Transporte e Trânsito","B","N"
"ENGENHARIAS I                                     ","Congresso de Ecologia do Brasil (CEB) / Simpósio da Ecologia da Paisagem","B","N"
"ENGENHARIAS I                                     ","Congresso de Fundição (CONAF)","B","N"
"ENGENHARIAS I                                     ","Congresso de Geoquímica dos Países de Língua Portuguesa","B","N"
"ENGENHARIAS I                                     ","Congresso Internacional Cooperação Universidade-Empresa","C","N"
"ENGENHARIAS I                                     ","Congresso Internacional do PIATAM","B","N"
"ENGENHARIAS I                                     ","Congresso Interno de Iniciação Científica da UNICAMP","C","L"
"ENGENHARIAS I                                     ","Congresso Luso-Brasileiro para o Planejamento Urbano Regional, Integrado e Sustentável (PLURIS)","B","N"
"ENGENHARIAS I                                     ","Encontro Nacional de Conservação Rodoviária (ENACOR)","B","N"
"ENGENHARIAS I                                     ","Encontro Nacional de Pesquisa-Projeto-Produção em Concreto Pré-Moldado","B","N"
"ENGENHARIAS I                                     ","Encontro Nacional de Química Analítica (ENQA) / Congresso Ibero-Americano de Química Analítica (CIAQA)","A","N"
"ENGENHARIAS I                                     ","Escola de Séries Temporais e Econometria (ESTE)","B","N"
"ENGENHARIAS I                                     ","Evento de Iniciação Científica da UFPR (EVINCI)","B","L"
"ENGENHARIAS I                                     ","EWGT Meeting","A","I"
"ENGENHARIAS I                                     ","IEEE International Conference on e-Science and Grid Computing","B","I"
"ENGENHARIAS I                                     ","International Biodeterioration and Biodegradation Symposium","A","I"
"ENGENHARIAS I                                     ","International Conference on Civil, Structural and Environmental Engineering Computing","A","I"
"ENGENHARIAS I                                     ","International Conference on Composite Materials","B","I"
"ENGENHARIAS I                                     ","International Conference on Durability of Building Materials & Components","B","I"
"ENGENHARIAS I                                     ","International Conference on Fracture (ICF)","A","I"
"ENGENHARIAS I                                     ","International Conference on High-Performance Concrete and Performance and Quality of Concrete Structures (HPC)","A","I"
"ENGENHARIAS I                                     ","International Conference on Urban Drainage","A","I"
"ENGENHARIAS I                                     ","International Geotechnical Conference on Reconstruction of Historical Cities and Geotechnical Engineering","B","I"
"ENGENHARIAS I                                     ","International Glassfibre Reinforced Concrete Congress","B","I"
"ENGENHARIAS I                                     ","International Symposium on Health-Related Water Microbiology","A","I"
"ENGENHARIAS I                                     ","International Symposium on Nondestructive Testing of Wood ","B","I"
"ENGENHARIAS I                                     ","International Waste Management and Landfill Symposium","B","I"
"ENGENHARIAS I                                     ","International Workshop on Dynamics and Control ","B","I"
"ENGENHARIAS I                                     ","Jornada Nacional de Iniciação Científica / Reunião Anual da SBPC","A","L"
"ENGENHARIAS I                                     ","Meeting on Wood Products Research and Developments","A","N"
"ENGENHARIAS I                                     ","Semana de Iniciação Cientifica da UERJ","B","L"
"ENGENHARIAS I                                     ","Seminário de Engenharia de Fundações Especiais e Geotecnia (SEFE)","B","N"
"ENGENHARIAS I                                     ","Simpósio Brasileiro de Aplicações de Informática em Geotecnia (INFOGEO)","A","N"
"ENGENHARIAS I                                     ","Simpósio Brasileiro sobre Espécies Exóticas Invasoras","A","L"
"ENGENHARIAS I                                     ","Simpósio de Pós-Graduação em Engenharia Mecânica da FEMEC/UFU (POSMEC)","A","L"
"ENGENHARIAS I                                     ","Simpósio de Recursos Hídricos do Nordeste","A","N"
"ENGENHARIAS I                                     ","Simpósio de Recursos Hídricos do Sul (AGUASUL)","B","N"
"ENGENHARIAS I                                     ","Simpósio de Recursos Hídricos do Sul (AGUASUL) / Simpósio de Águas da AUGM","B","N"
"ENGENHARIAS I                                     ","World Congress on Intelligent Transport Systems (ITS)","A","I"
"ENGENHARIAS I                                     ","World Lakes Conference","B","I"
"ENGENHARIAS II                                    ","ACI/CANMET International Conference on Quality of Concrete Structures and Recent Advances in Concrete Materials and Testing","A","I"
"ENGENHARIAS II                                    ","Advanced Manufacturing Systems and Technology International Conference","A","I"
"ENGENHARIAS II                                    ","Americas Nuclear Energy Symposium (ANES)","C","I"
"ENGENHARIAS II                                    ","Annual Brake Colloquium & Engineering Display","B","I"
"ENGENHARIAS II                                    ","Annual European Rheology Conference (AERC)","B","I"
"ENGENHARIAS II                                    ","Annual International Meeting of the American Society of Agricultural and Biological Engineers","B","I"
"ENGENHARIAS II                                    ","Annual Meeting of the American Ceramic Society","A","I"
"ENGENHARIAS II                                    ","Annual Meeting on Nuclear Technology","A","I"
"ENGENHARIAS II                                    ","Annual Meetting of the Optical Society of America","A","I"
"ENGENHARIAS II                                    ","Annual Water Environment Federation Technical Exhibition and Conference (WEFTEC)","A","I"
"ENGENHARIAS II                                    ","ANSYS Latin American Users Conference","A","I"
"ENGENHARIAS II                                    ","AOCS Annual Meeting & Expo","A","I"
"ENGENHARIAS II                                    ","Asia-Pacific Drying Conference (ADC)","A","I"
"ENGENHARIAS II                                    ","Asia-Pacific Symposium on Radiochemistry (APSORC)","A","I"
"ENGENHARIAS II                                    ","ASME International Mechanical Engineering Congress and Exposition (IMECE)","A","I"
"ENGENHARIAS II                                    ","ASTRO Annual Meeting","A","I"
"ENGENHARIAS II                                    ","Atmospheric Sciences and Air Quality Conference","A","I"
"ENGENHARIAS II                                    ","Australasian Coal Operators Conference (COAL)","A","I"
"ENGENHARIAS II                                    ","Biennial ESTRO Meeting on Physics and Radiation Technology for Clinical Radiotherapy","A","I"
"ENGENHARIAS II                                    ","Biennial Worldwide Congress on Refractories","A","I"
"ENGENHARIAS II                                    ","Bio & Hydrimetallurgy Conference","A","I"
"ENGENHARIAS II                                    ","Brazilian Meeting on Organic Synthesis (BMOS)","A","N"
"ENGENHARIAS II                                    ","Brazilian Symposium on Artificial Neural Networks (SBRN)","A","N"
"ENGENHARIAS II                                    ","Brazilian Symposium on Iron Ore / Ironmaking and Raw Materials Seminar","A","I"
"ENGENHARIAS II                                    ","Brazilian Symposium on Petroleum Biotecnology","B","N"
"ENGENHARIAS II                                    ","Brazilian Workshop on Semiconductor Physics (BWSP)","A","N"
"ENGENHARIAS II                                    ","Centenary of Flotation Symposium
","A","I"
"ENGENHARIAS II                                    ","Chemical Engineering Inter-American Congress (CEIC)","B","I"
"ENGENHARIAS II                                    ","ChinaNANO","A","I"
"ENGENHARIAS II                                    ","CIRP International Seminar on Manufacturing Systems","A","I"
"ENGENHARIAS II                                    ","Clays in Natural & Engineered Barriers for Radioactive Waste Confinement International Meeting","A","I"
"ENGENHARIAS II                                    ","Colloquium Internacional de Freios & Mostra de Engenharia","B","N"
"ENGENHARIAS II                                    ","Commemorative International Symposium for Prof. Yagi's Retirement on Ironmaking Process and Environment","A","I"
"ENGENHARIAS II                                    ","Conference & Exhibition of the European Ceramic Society","A","I"
"ENGENHARIAS II                                    ","Conference on Process Integration, Modelling and Optimisation of Energy Saving and Pollution Reduction (PRES)","A","I"
"ENGENHARIAS II                                    ","Conferência da Sociedade Portuguesa de Física (FISICA)","B","I"
"ENGENHARIAS II                                    ","Conferência de Estudos em Engenharia Elétrica (CEEL)","B","N"
"ENGENHARIAS II                                    ","Conferência Internacional de Engenharia Quimica (CHEMPOR)","A","I"
"ENGENHARIAS II                                    ","Conferência Internacional de Forjamento","B","I"
"ENGENHARIAS II                                    ","Conferência Nacional de Conformação de Chapas","A","N"
"ENGENHARIAS II                                    ","Conferência Regional de Ciência, Tecnologia e Inovação da Regional Sudeste","C","L"
"ENGENHARIAS II                                    ","Conferência Sobre Tecnologia de Equipamentos (COTEQ) / Congresso Brasileiro de Corrosão (CONBRASCORR)","A","N"
"ENGENHARIAS II                                    ","Congreso Binacional SAM/CONAMET ","C","I"
"ENGENHARIAS II                                    ","Congreso Colombiano de Cromatografía","B","N"
"ENGENHARIAS II                                    ","Congreso de la IV Región de la Asociación Interamericana de Ingeniería Sanitaria y Ambiental ","B","L"
"ENGENHARIAS II                                    ","Congreso del Mediterráneo de Ingeniería Química","A","N"
"ENGENHARIAS II                                    ","Congreso Iberoamericano de Ciencia y Tecnologia de Membranas (CITEM)","A","I"
"ENGENHARIAS II                                    ","Congreso Iberoamericano de Ingeniería de Alimentos (CIBIA)","A","N"
"ENGENHARIAS II                                    ","Congreso Iberoamericano de Ingeniería Mecánica","B","I"
"ENGENHARIAS II                                    ","Congreso Interamericano de Computacion Aplicada a la Industria de Procesos","A","I"
"ENGENHARIAS II                                    ","Congreso Interamericano de Ingeniería Química (CIIQ) / Congreso Peruano de Ingeniería Química","B","I"
"ENGENHARIAS II                                    ","Congreso Internacional de Científicos Peruanos","C","I"
"ENGENHARIAS II                                    ","Congreso Internacional de Químicos Teóricos de Expresión Latina (QUITEL)","B","N"
"ENGENHARIAS II                                    ","Congreso Internacional sobre Trabajos com Tensión y Seguridad en Transmisión  y Distribución de Energia Electrica  (CITTES)
","C","I"
"ENGENHARIAS II                                    ","Congreso Latinoamericano de Grasas y Aceites","B","I"
"ENGENHARIAS II                                    ","Congreso Latinoamericano Generación y Transporte de Energía Eléctrica","B","I"
"ENGENHARIAS II                                    ","Congreso Nacional de Corrosión y Protección","A","N"
"ENGENHARIAS II                                    ","Congreso Nacional del Agua / Simposio de Recursos Hídricos del Cono Sur","A","N"
"ENGENHARIAS II                                    ","Congress of the European Regional Science Association","A","I"
"ENGENHARIAS II                                    ","Congress of the European Society for Oral Laser Applications (ESOLA) / Congreso de la Sociedad Española de Láser Odontoestomatológico (SELO) / Congresso della Società Italiana di Laser in Odontoiatria (SILO)","A","I"
"ENGENHARIAS II                                    ","Congress of the International Commission for Optics","A","I"
"ENGENHARIAS II                                    ","Congress of the International Union of Crystallography","A","I"
"ENGENHARIAS II                                    ","Congresso  Brasileiro de Engenharia de Fabricação (COBEF)","B","N"
"ENGENHARIAS II                                    ","Congresso  SAE BRASIL","C","N"
"ENGENHARIAS II                                    ","Congresso Aberto aos Estudantes de Biologia (CAEB)","A","L"
"ENGENHARIAS II                                    ","Congresso Analítica / Feira Internacional de Tecnologia","B","N"
"ENGENHARIAS II                                    ","Congresso Anual da ABM / ABM International Annual Congress","A","N"
"ENGENHARIAS II                                    ","Congresso Binacional SAM/CONAMET","B","I"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Análise Térmica e Calorimetria","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Aplicações de Vácuo na Indústria e na Ciência (CBRAVIC)","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Automática (CBA)","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Bioética","B","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Botânica","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Carbono (CARBONO)","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Catálise  / Congresso de Catálise do Mercosul","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Cerâmica (CBC)","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Ciência do Solo","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Ciência e Tecnologia de Alimentos (CBCTA)","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Cirurgia e Traumatologia Buco-Maxilo-Facial (COBRAC)","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Defesa do Meio Ambiente (CBDMA)","B","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Densitometria Clínica","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Engenharia de Fabricação (COBEF)","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Engenharia e Ciências Térmicas","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Engenharia Química (COBEQ)","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Engenharia Química em Iniciação Científica (COBEQ-IC)","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Engenharia Sanitária e Ambiental (CBESA)","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Ensino de Engenharia (COBENGE)","B","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Espectrometria de Massas","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Fisiologia Vegetal","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Fitopatologia","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Geologia (CBG)","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Geologia de Engenharia e Ambiental (CBGE) / Reunião de Geologia Ambiental e Planejamento Territorial do Mercosul","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Geoquímica (CBGq) / Simpósio de Geoquímica dos Países do Mercosul","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Imunologia da SBI","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Mandioca","B","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Manutenção da ABRAMAN","B","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Microbiologia (CBM)","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Microscopia dos Materiais (MicroMat)","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Nutrição Integrada (CBNI/Ganepão)","C","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de P & D em Petróleo e Gás","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Parasitologia","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Pesquisas Ambientais e Saúde (CBPAS)","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Polímeros (CBPol)","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Química (CBQ)","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Redes Neurais (CBRN)","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Sistemas Particulados (ENEMP)","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro de Toxicologia da SBT","A","N"
"ENGENHARIAS II                                    ","Congresso Brasileiro sobre Eficiência Energética e Cogeração de Energia","B","N"
"ENGENHARIAS II                                    ","Congresso da Água da APRH","B","I"
"ENGENHARIAS II                                    ","Congresso da Sociedade Brasileira de Computação (CSBC)","A","N"
"ENGENHARIAS II                                    ","Congresso da Sociedade Brasileira de Microscopia e Microanálise (CSBMM)","A","N"
"ENGENHARIAS II                                    ","Congresso de Geoquímica dos Países da Lingua Portuguesa","B","I"
"ENGENHARIAS II                                    ","Congresso de Pontes e Estruturas","B","N"
"ENGENHARIAS II                                    ","Congresso de Pós-Graduação da UFSCar / Jornada Científica da UFSCar","C","L"
"ENGENHARIAS II                                    ","Congresso de Pós-Graduandos da UFLA","A","L"
"ENGENHARIAS II                                    ","Congresso de Produção Científica da UFSJ","A","L"
"ENGENHARIAS II                                    ","Congresso de Professores da Diretoria de Ensino de Jaú","C","L"
"ENGENHARIAS II                                    ","Congresso e Exposição Internacional de Celulose e Papel da ABTCP","A","N"
"ENGENHARIAS II                                    ","Congresso e Exposição Internacional de Tecnologia da Mobilidade","B","N"
"ENGENHARIAS II                                    ","Congresso Ibérico de Tribologia (IBERTRIB )","B","I"
"ENGENHARIAS II                                    ","Congresso Ibero-Americano de Extensão Universitária / Congreso Iberoamericano de Extensión Universitaria","B","I"
"ENGENHARIAS II                                    ","Congresso Iberoamericano de Ingeniería Mecanica","A","I"
"ENGENHARIAS II                                    ","Congresso Internacional de Design","B","I"
"ENGENHARIAS II                                    ","Congresso Internacional de Educação a Distancia (CEAD)","C","I"
"ENGENHARIAS II                                    ","Congresso Internacional de Odontologia de São Paulo","A","N"
"ENGENHARIAS II                                    ","Congresso Internacional de Odontologia do Paraná (CIOPAR)","A","N"
